"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"SLC30A6",178.199934915326,1.54313282625086,0.331432273142324,4.65595221497398,3.22486730280226e-06,6.57006751070808e-05
"ERMP1",189.642479528458,1.4935055570111,0.320797898473203,4.65559644910159,3.23044133983354e-06,6.57014180678966e-05
"PPIL1",95.7515431722331,1.84973296296621,0.397428645133929,4.65425173956162,3.25159344921502e-06,6.59705141091043e-05
"SSR1",1205.67754747999,1.2855164381835,0.276285514862218,4.65285499612452,3.27370466146116e-06,6.63383193989763e-05
"SYPL1",297.391505943213,1.43180606884197,0.307819388752524,4.65144861291727,3.29611413976703e-06,6.66303073132275e-05
"HIST1H2BL",8.52569181667567,3.5171226727567,0.756281408019195,4.65054758118215,3.31054852832571e-06,6.67015766685201e-05
"PRLR",486.014528613013,1.75446353161887,0.377577175497607,4.64663556346242,3.37392443863847e-06,6.78737432057984e-05
"CENPQ",17.4846955231649,2.43664668773043,0.524517611463582,4.64550023579067,3.3925338632848e-06,6.80836585069095e-05
"MRPS10",101.507403989388,1.24381020372542,0.268443201721836,4.63342038743178,3.59673115464058e-06,7.17970245705149e-05
"EIF3D",504.527069251099,1.06907829148796,0.230751112702337,4.63303634365154,3.60341249129584e-06,7.17970245705149e-05
"NDUFB9",481.468981783852,1.53827881797762,0.332020911016394,4.6330781192925,3.6026851302567e-06,7.17970245705149e-05
"ROCK2",665.158481252944,1.28184024007911,0.276874738986149,4.62967566045539,3.66238927708323e-06,7.27382065289822e-05
"PIGM",126.285006135303,1.30882496191981,0.28287406075544,4.62688221897927,3.71211474390189e-06,7.35151455204265e-05
"STXBP6",77.3697675740247,2.13430966082905,0.461307023222013,4.6266576344793,3.7161405131896e-06,7.35151455204265e-05
"PTBP3",495.851471428497,1.25631716688154,0.271576348967423,4.6260183247115,3.72762333117225e-06,7.36548301629135e-05
"AIM1L",14.8288558083418,3.53168661187308,0.763813462041575,4.62375538974311,3.76854243188367e-06,7.42871139501613e-05
"TIPRL",184.119538707221,1.4333535863466,0.31001452342134,4.62350463626031,3.77310304489786e-06,7.42890986038577e-05
"UTP23",91.428511861454,1.49286769328078,0.323050033361754,4.62116557533071,3.81590066387369e-06,7.49545487713963e-05
"RAB11FIP4",217.034060772407,1.65306676326734,0.357922171687721,4.61850897772717,3.865072605282e-06,7.57417816308027e-05
"DDIAS",10.5343441224369,2.48531906529425,0.538116191392922,4.61855470072544,3.86422118791803e-06,7.57417816308027e-05
"PON2",718.761094529043,1.42487438231832,0.308584717334844,4.61744960873157,3.88484975512852e-06,7.60398852775273e-05
"SEP15",318.096824620705,1.07934401881817,0.233991822039118,4.61274248566572,3.97390519453414e-06,7.74113039624993e-05
"SOWAHA",84.6227879396539,2.21139926601146,0.479434018679565,4.61252055517877,3.97815189961574e-06,7.74113039624993e-05
"EPCAM",248.270892006394,3.173749451093,0.689487541489264,4.60305554504702,4.16337132804291e-06,8.06495064394078e-05
"RPL31",579.223646841832,1.30078015303286,0.282785653668528,4.59988028444185,4.22733810920232e-06,8.16876692401195e-05
"CAPG",88.3603768841471,2.33318346667555,0.507310058815133,4.59912715337226,4.24264780666051e-06,8.18885104467486e-05
"DAD1",348.554010394896,1.37118562724585,0.298480741855483,4.5938830717251,4.35073224728348e-06,8.36094646031378e-05
"FARSB",118.419256697846,1.40766171063368,0.306486463282593,4.59290010905231,4.37128331159397e-06,8.38595127907615e-05
"FAM199X",248.356159779719,1.2228378712785,0.266269369715117,4.59248419218036,4.38000697172135e-06,8.38595127907615e-05
"ARL15",71.1399824922205,1.35660947879126,0.295392517289469,4.59256548283468,4.37830062818688e-06,8.38595127907615e-05
"UBE2C",26.9279289831876,2.81431400278416,0.612920282042791,4.59164769911738,4.39760255490129e-06,8.40997310642833e-05
"KLHL23",86.0142182724926,1.89702480292061,0.413183761700311,4.59123755278785,4.40625468349351e-06,8.41685599345774e-05
"ZNF451",371.492089031902,1.22506391727195,0.267020017844441,4.58791040148024,4.47704698710602e-06,8.53251392039188e-05
"TMCO3",260.806479152964,1.52079597358744,0.331636839020774,4.58572689957456,4.52409649874724e-06,8.59431264214646e-05
"PRRC1",326.424971125792,1.08040546539519,0.235592668813482,4.58590443767394,4.5202533327336e-06,8.59431264214646e-05
"ZBTB6",48.9290416969689,1.73673481577498,0.37872943814373,4.58568740863466,4.52495178433238e-06,8.59431264214646e-05
"ICK",299.613221640436,1.84025950942464,0.401480631217549,4.58368191721673,4.56859050993101e-06,8.647689180705e-05
"CUL2",153.085964136131,1.16225850311788,0.253596048565765,4.58310967261176,4.58111608079562e-06,8.65166106097649e-05
"COMMD8",35.5405659438809,1.95626253796839,0.427142166973164,4.57988625152828,4.65228878061186e-06,8.75968885672776e-05
"MRPL42",254.870157746747,1.01583297787637,0.221807032252563,4.57980510157894,4.65409415753381e-06,8.75968885672776e-05
"NDRG3",90.5359035483703,1.03773090715387,0.22661800209387,4.57920773091989,4.66740478142561e-06,8.77482634810456e-05
"ZNF480",39.2025707042281,1.41307934299733,0.308697713327513,4.57755040607678,4.70452451775031e-06,8.83464091230744e-05
"UXS1",123.114355230771,1.29966593995784,0.284091764027485,4.57481034132371,4.76651578906719e-06,8.93091715393612e-05
"SLC22A12",87.9924036512329,5.82327406539873,1.27366160225006,4.57207319048583,4.82922185376934e-06,9.02809746557082e-05
"MRPS21",150.73316890116,1.32890947836553,0.290694127054935,4.5715043913302,4.84235140113326e-06,9.04249409065882e-05
"RFC3",46.2780553631997,2.15917518500926,0.472469860860919,4.56997443408323,4.87783716321144e-06,9.09855919682116e-05
"ITGAE",109.922259007396,2.99711356887486,0.65595061277044,4.56911467193606,4.89788761337664e-06,9.12573981834617e-05
"NAA20",234.802853221401,1.26081582194556,0.275981597748027,4.56847787038573,4.9127892738444e-06,9.14327719937722e-05
"EIF2A",386.172972074473,1.77896589438997,0.38949407202005,4.56737604545211,4.93867546585345e-06,9.18119611994653e-05
"MPZL1",280.007765761032,1.25140821283951,0.274051357018044,4.56632737183314,4.96343421670787e-06,9.21394171817268e-05
"STAM2",211.494939721341,1.05622420430979,0.231346849132043,4.56554393661503,4.98200832549585e-06,9.22534092412647e-05
"ADSL",213.690105316682,1.52454066997479,0.334299263923676,4.56040690033604,5.10545940719441e-06,9.40095502732924e-05
"EMC2",130.702727433987,1.44834540165863,0.317820442678586,4.55711844540896,5.18601821040964e-06,9.53460323739442e-05
"NEMP1",89.1671050932381,1.19462393645769,0.262161126585837,4.55683095360267,5.19311859640709e-06,9.53713081150529e-05
"STC2",33.4621710543364,2.37936347458423,0.522259800559095,4.55590009423862,5.21617260015672e-06,9.56891927321702e-05
"STEAP1",54.6395577041276,2.82717904915462,0.620765620097649,4.55434218265807,5.25497581513649e-06,9.62949748654879e-05
"IGF2BP2",90.7764337488833,3.16242996686294,0.694619664640175,4.55275041558338,5.29490765936248e-06,9.67075404407904e-05
"ACSL6",149.210827251662,2.57231210590486,0.564979268735054,4.55293184768368,5.29034153744399e-06,9.67075404407904e-05
"GPD2",91.6338746767057,1.33609325224062,0.293514663688872,4.55204941193975,5.31258537649783e-06,9.68282538847266e-05
"CENPL",26.1487997453394,2.16292175804905,0.475155705287274,4.55202733331672,5.3131430660167e-06,9.68282538847266e-05
"CDKN2C",30.0566080416572,1.55063331376063,0.34116455047132,4.5451185113413,5.49043534975231e-06,9.95148875090579e-05
"PHPT1",159.506602549707,1.15001195796019,0.253298545866154,4.54014433453506,5.62157322029198e-06,0.000101340416807796
"HIST1H4D",82.7227686104855,1.99520095765376,0.43954457885591,4.53924596874125,5.6455749495212e-06,0.00010166307236127
"RARS",227.913756460779,1.45085699755887,0.319736794710892,4.53766041806588,5.68817580522529e-06,0.000101989175874745
"VPS54",221.831529843458,1.56926428101513,0.345796999155228,4.5381084417991,5.67610713632426e-06,0.000101989175874745
"ETV4",55.313938840052,3.07551957975897,0.678482191552477,4.53294075813793,5.81681330937753e-06,0.000104071599671645
"CACNB4",17.8914796536666,2.73197433629543,0.602842750569998,4.53181917458956,5.84778977426804e-06,0.000104513556083672
"C14orf119",74.1421203638803,1.1729042698957,0.259080188897887,4.52718625412916,5.97742527578996e-06,0.000106373902584224
"GTSE1",15.0547698729398,2.64815926811513,0.585528771183108,4.52268000898455,6.10615177660917e-06,0.000108433017209999
"BRIX1",59.6560666036386,1.49408594743984,0.330343611129458,4.52282380255972,6.10200346957317e-06,0.000108433017209999
"RNF2",70.3726702329485,1.71368295212508,0.379039926188204,4.52111462071725,6.15148668839485e-06,0.000108889812719015
"STRBP",135.300457426159,1.4591531422376,0.322716034849751,4.52147704069601,6.14096214769097e-06,0.000108889812719015
"KDM1B",111.340081583539,1.22111580140602,0.27035386102022,4.51673150439932,6.28014522452664e-06,0.000111049234612463
"IPO9",343.496437135064,1.15105676580221,0.254889585581543,4.51590347709191,6.30473790300164e-06,0.000111365874072427
"VPS33A",65.1908023896655,1.20819303176084,0.267648198306161,4.51410859257418,6.3583632980736e-06,0.000112075404715357
"KRAS",172.608763714129,1.12993778622132,0.250458916528474,4.51146959302949,6.43800134950258e-06,0.000113120030040785
"ACBD3",331.026255816199,1.16907648577014,0.259174022840998,4.5107780207099,6.4590284696636e-06,0.000113369902233073
"PEA15",343.733911375916,1.00435524432354,0.222827806272969,4.507315586517,6.56529487391355e-06,0.000114992762055497
"DEPDC1",13.7982712303559,3.20140016139923,0.710363704135024,4.50670570971446,6.58418517666135e-06,0.000115093192233645
"NXT2",51.0927302090841,1.84994628783904,0.410509710096786,4.5064617044086,6.59175754282869e-06,0.000115093192233645
"FPGT",57.5921598550488,1.41104538349765,0.313111183501687,4.50653141071866,6.58959345452903e-06,0.000115093192233645
"DLGAP5",21.120068474564,2.54607237262406,0.565173086935254,4.5049427007053,6.63908542294513e-06,0.000115798163235599
"AGBL3",30.0358680110014,1.96443855539857,0.436153446460279,4.50400787003175,6.66837352163927e-06,0.000116065932863057
"MEP1A",98.3644880702156,5.34236237357478,1.18649138251532,4.50265585768451,6.71095059165807e-06,0.000116444553563406
"HEY1",37.6461439827265,2.37145872790555,0.526680535381077,4.5026511682071,6.71109872251124e-06,0.000116444553563406
"VPS29",164.532610865741,1.16607331826183,0.259111214931997,4.50028115752483,6.78636403479118e-06,0.000117368288801233
"GOLT1B",187.069672332053,1.75129958070728,0.389144539321321,4.50038328627609,6.78310411312767e-06,0.000117368288801233
"RPL35A",579.775184024567,1.13583420892293,0.252402644727515,4.50008838120195,6.79252148672561e-06,0.000117368288801233
"MBNL3",3178.72655457324,2.3763627163407,0.528103443226687,4.49980538248575,6.80157040644071e-06,0.000117402858300604
"ACSL3",741.678211673309,1.32781620942876,0.295362080679012,4.49555408865021,6.93890161001721e-06,0.000119402153014521
"FAM200A",24.4419513172274,2.0167633456443,0.449280734042738,4.48887119529246,7.16015723725002e-06,0.000122450450822252
"OLA1",107.820781399321,1.91670918379962,0.427143069613214,4.48727679354656,7.21393261652875e-06,0.000123243564711302
"SNAPIN",86.3895424913789,1.39255568516102,0.310728810944634,4.4815789077542,7.40928278322321e-06,0.000126192661881543
"MTPN",498.650900644355,1.25532393514948,0.280358030940487,4.47757437494614,7.54959294646698e-06,0.000128058624958554
"LPGAT1",1056.31502518608,1.51551766982827,0.338462479656348,4.47765339120313,7.54679997937564e-06,0.000128058624958554
"STEAP2",200.77882516271,2.91978683009372,0.652185828771384,4.47692467589206,7.57259519254721e-06,0.000128318126268829
"PYCR1",128.100570666815,3.08248090552681,0.688979595233026,4.47397996523287,7.67769389249476e-06,0.00012970319185323
"SLC38A9",114.738628597149,1.44888367029655,0.323878755526897,4.47353722827375,7.69361557583954e-06,0.000129840480898439
"RPS27",243.582501853087,2.0677557478625,0.462315808684829,4.47260446002213,7.72726311781049e-06,0.000130276337807054
"KLHL31",16.5791378381268,2.49817169767573,0.558795859428295,4.4706338737578,7.79881081969816e-06,0.000131349637839952
"HIAT1",149.552951615495,1.01636233104422,0.227397739256766,4.46953577624003,7.83895470533504e-06,0.000131759302246989
"HIST1H2BF",32.2016133418138,1.91694693599478,0.429074965267929,4.46762708422705,7.90920259608243e-06,0.000132806035930388
"INTS7",123.462396994777,1.4121861643861,0.316158163590834,4.4667078918567,7.94324705673942e-06,0.000133243369812798
"SLC35B2",185.427838654214,1.0521255803598,0.235573583398417,4.46622904479226,7.96103774312521e-06,0.000133407450389574
"FOPNL",120.542690619971,1.39065056323035,0.31143673892518,4.46527461092008,7.99661168187005e-06,0.000133615883047034
"SLC38A6",46.5998117263043,1.38120548032892,0.30929934179589,4.46559463175447,7.98466687121075e-06,0.000133615883047034
"RPSA",285.132801832904,1.89722133779364,0.424885829048924,4.465249740243,7.99754069747811e-06,0.000133615883047034
"DNAH14",172.630734653664,2.25297600572733,0.504967072057299,4.46162954061228,8.1338752755403e-06,0.000135352536296493
"SLC25A40",85.1671644618213,1.35809959748537,0.304450395238594,4.46082389356415,8.1645162536794e-06,0.000135477615054383
"DSCC1",17.6778672177351,1.873557894503,0.420206577098726,4.45865913722434,8.24739540275549e-06,0.00013655752010308
"UHRF1",18.2409578891644,2.90108814314892,0.651305245174067,4.45426804811556,8.417987918853e-06,0.000138692803921201
"FDPS",576.782691838383,1.46392327634789,0.328690871814778,4.45379960893112,8.43638444241506e-06,0.000138779945654285
"MRPL3",150.264115281328,1.17500410686056,0.263886935836386,4.45268009625561,8.48050567256119e-06,0.000139035219476232
"NEU1",370.357729016932,1.33037686593256,0.298756691745371,4.45304457671004,8.46611693964738e-06,0.000139035219476232
"HIST1H2BO",27.3399049263835,2.52594595409176,0.567281736679683,4.45271862421694,8.47898358562531e-06,0.000139035219476232
"TMX2",115.245962636772,1.29521490231909,0.291031505019795,4.45042849306294,8.56991257193952e-06,0.0001403628650057
"FADS1",497.143286242964,1.71837322031957,0.386143414137381,4.45009071087825,8.58340272500904e-06,0.000140445716297127
"SLC51B",11.7030765615251,4.37806415996523,0.984210275539371,4.44830161681247,8.65519363333709e-06,0.000141342706225976
"DCTN4",286.903467796366,1.01793302375328,0.229179391899139,4.44164292137255,8.92746199606692e-06,0.000145016512417064
"SPOPL",156.791865527782,1.33507544460566,0.300589490931901,4.44152402157043,8.93239729482543e-06,0.000145016512417064
"GRPEL2",92.7854323079523,1.39483287544792,0.314126045233951,4.4403604750733,8.98083162682425e-06,0.000145660868946457
"BRCA1",52.4675683857827,1.40077354533625,0.315535972149344,4.4393466006255,9.02324015027305e-06,0.000146206333835699
"ZSCAN31",64.4610264507787,2.02880273610168,0.457103531687547,4.43838779501809,9.06352123486179e-06,0.000146716300494745
"PLS1",160.164781034993,1.3693361478016,0.308545568955362,4.43803536844731,9.0783704244667e-06,0.000146813996272177
"ALCAM",785.439438104383,1.68333994426865,0.379434227311063,4.43644727624596,9.14557217624619e-06,0.000147614143158656
"ARV1",67.987240232223,1.47548521243085,0.33263044166758,4.43580931749297,9.17270165031056e-06,0.0001479087041522
"ALG6",49.4088455186094,1.04031017778164,0.234624668451781,4.43393350173423,9.25291768017411e-06,0.000149046484248763
"RAB11FIP2",94.6803392513831,1.27255717575891,0.287016535180903,4.4337416830596,9.26115814357144e-06,0.000149046484248763
"PSMC2",250.368631175626,1.17535931281086,0.26526919598873,4.43081718715955,9.38766512277594e-06,0.000150791068418591
"IARS2",712.846676334753,1.44517038450692,0.326463467028241,4.42674458389522,9.56658971076311e-06,0.000153517037391311
"PTPN12",260.775053660529,1.1263653874957,0.254531853085081,4.42524333926566,9.63336307046151e-06,0.000154439777348102
"UQCRB",351.939527542012,1.84574742987239,0.417177927497624,4.42436502080495,9.67263569686807e-06,0.000154920281541088
"PLK1",28.6662182165441,1.72650068512698,0.390310055361584,4.42340816335758,9.71559412100938e-06,0.000155160739476178
"PODXL",196.313846415361,1.40319770404122,0.31728445529224,4.42252269418236,9.7555098551982e-06,0.000155500026467021
"ATP1B1",1495.11112242382,1.19109722234317,0.269377296348797,4.42166893233981,9.79414456465113e-06,0.00015596660230726
"RPRD1A",263.44617791467,1.28449176250238,0.290739141372894,4.41802144849469,9.96085381825452e-06,0.000158167723594533
"IER3IP1",105.795162380906,1.92812204525297,0.436458495586288,4.41765268576787,9.97785827167853e-06,0.000158286843077476
"PFKFB2",146.556930392164,1.77195481165131,0.401496683323059,4.41337347293981,1.01772207197265e-05,0.000160989520919739
"PLVAP",178.350419499636,1.81036995972553,0.410428247860362,4.41092924077065,1.02927951842543e-05,0.000162663272660459
"IDI1",504.084670789321,1.70475002730103,0.386539092521808,4.41029137875582,1.03231618221802e-05,0.000162834191734901
"YOD1",123.760454145294,1.94087401972304,0.440065841660056,4.4104173420993,1.03171583254605e-05,0.000162834191734901
"ELOVL5",767.517752012608,1.5673231146709,0.355652757890075,4.40689149711395,1.04864684312351e-05,0.000165253646791942
"ZCCHC9",120.217745400194,1.23364778437675,0.280269651571191,4.40164597722559,1.07432749871405e-05,0.000168821444774338
"TMEM101",133.027912368816,1.42465210747221,0.323837427243695,4.39928182359271,1.08609706657834e-05,0.000170189264703625
"HPS3",132.335963305981,1.26827257453872,0.28833230063299,4.3986489607804,1.08926850279729e-05,0.000170365684986803
"MTX1",36.1313472857445,1.33724346809183,0.304072180639538,4.397783004283,1.09362235999956e-05,0.000170886188091114
"EBAG9",113.899344296061,1.29797893341189,0.295379830643515,4.39427069405555,1.11145252182303e-05,0.000173347047340882
"POLR3F",30.8931586339551,1.32129579926619,0.30082436786996,4.39224989857657,1.12183646248923e-05,0.000174639532296104
"MAP7D2",26.5737982357822,3.51373703836178,0.800457552745406,4.38966067133776,1.13527672046171e-05,0.00017640209265607
"MRPL50",106.054470922246,1.8865845676821,0.430189482140455,4.38547348553292,1.15733755566457e-05,0.000179662364069941
"TMEM167A",249.417016898427,1.49732215185644,0.341678949981496,4.38224875116695,1.1746058726317e-05,0.000181834665617344
"RPL10A",315.483997277139,1.13679532312123,0.259609072577546,4.37887363424738,1.19294275626896e-05,0.000184209877411831
"USP27X",41.8474063432733,2.58526710998816,0.590616373865753,4.37723575637913,1.20193944064303e-05,0.000185376900581398
"C5orf22",102.232283662681,1.34917372893577,0.30825997276415,4.37673992130019,1.20467575288826e-05,0.000185505177760238
"CDCA5",25.3063609156346,2.05846353324905,0.47036114624488,4.37634687661334,1.20684902996312e-05,0.000185618506852222
"PLCB1",155.956340930055,1.44461294057039,0.330174766352923,4.37529783552948,1.21266786916472e-05,0.000186341408640929
"ZNF706",168.53729771055,1.17546091703361,0.268684739145778,4.37487041791329,1.21504634522699e-05,0.000186397404181399
"NEK2",22.6586316357278,3.12723883271933,0.715125280887082,4.3729943777685,1.22553881368714e-05,0.000187799448202269
"DDX50",78.932040647091,1.52371177492959,0.348706245749217,4.36961423405478,1.24466216734757e-05,0.000190030593231058
"OIP5",11.8713178090281,2.85918445371601,0.654731873840963,4.36695473055665,1.25990827496899e-05,0.000192006332444268
"HSPA14",79.9204925585788,1.05002465492037,0.240492940787374,4.3661350369894,1.26464313800369e-05,0.000192551743598971
"TROAP",20.229343227729,2.03851846890381,0.467170682911094,4.36354108567159,1.27973892715759e-05,0.000194494628737809
"NDC1",104.240542310052,1.3808571314086,0.3166391439292,4.36098049746293,1.29480908417926e-05,0.000196605605425468
"SKP2",180.135448271372,1.74779706365122,0.401018736187761,4.35839252865454,1.31021234479827e-05,0.000198763269829734
"SLC50A1",176.820127308059,1.39253126206675,0.319541359598681,4.35790616843985,1.31312654576232e-05,0.000199024102572911
"GPN3",74.3722423714776,1.40383520181786,0.32218802809173,4.35719232068478,1.31741502087129e-05,0.000199233095628451
"VBP1",90.426420906552,1.64539281366932,0.377636624516738,4.35707954909015,1.31809372265446e-05,0.000199233095628451
"CCT2",306.611159564069,1.18658014942366,0.272332246869138,4.35710483449961,1.31794151656452e-05,0.000199233095628451
"KIAA1462",127.619587049492,1.38393193082617,0.317718303280749,4.35584578079302,1.32554082432553e-05,0.000199995774554261
"STT3B",1079.46105878568,1.49023612437326,0.342227506322532,4.35451884153574,1.33359510675359e-05,0.000201028902200856
"AKR1C2",437.817796307485,2.65178576763195,0.609110697380694,4.35353668723138,1.33958665048696e-05,0.000201749501240156
"CD34",93.5434240349174,1.57535632231285,0.361962126293947,4.35226839460413,1.3473617531161e-05,0.00020233738626636
"TCEA1",114.602458223511,1.47781946721013,0.339564073146593,4.35210784673366,1.34834903497424e-05,0.00020233738626636
"PRKAA2",249.546241854151,2.47788502041025,0.569753648121553,4.3490463441168,1.3673081805015e-05,0.000204629401281344
"ORC3",72.5198153386859,1.231591704141,0.28320524173306,4.34876027224756,1.3690926871199e-05,0.000204712539401762
"C2orf44",53.3661324484971,1.38739162915929,0.319154526486237,4.3470842930975,1.37959210359083e-05,0.00020591277481642
"SPP1",1446.39676292002,3.06365566525622,0.705427514401251,4.34297727649108,1.40564678071354e-05,0.000209052307378085
"FLAD1",155.31181206093,1.25692299018919,0.289430981430964,4.34273823754074,1.40717759320993e-05,0.000209093284300605
"RPS5",1649.02568926473,1.93032943345157,0.444593434852976,4.34178573529751,1.41329325135339e-05,0.00020969542170177
"TTLL4",119.056161578658,1.40995058142024,0.324745071029647,4.34171510886927,1.41374772510709e-05,0.00020969542170177
"RNF181",159.749924816345,1.07713165244872,0.248123185133723,4.34111649771146,1.41760532710506e-05,0.000210080533216984
"NDUFA12",104.635976046707,1.39603173814165,0.32190828845048,4.33673747532724,1.44613173233708e-05,0.000214117477915901
"NEIL3",12.4240692487979,3.15299143007707,0.727295191655983,4.33522930750855,1.45608255634927e-05,0.000215399352940584
"E2F8",11.3393708113725,3.04017705473471,0.701683583513366,4.33268944317093,1.47298820199298e-05,0.000217321208862685
"FRRS1L",88.2250478121037,4.73201531878738,1.09247265072547,4.33147256880531,1.48115402781599e-05,0.000218332589746292
"HMGB2",99.5782159026968,1.17053927924888,0.27026844322472,4.33102461124406,1.48417089913147e-05,0.000218504411147858
"RPS7",146.752324404137,2.46838741608193,0.569946587408374,4.3309100723035,1.48494322758825e-05,0.000218504411147858
"DKC1",120.900624031415,1.07874523362463,0.249230631514685,4.32830116855467,1.50263901911024e-05,0.000220523860275941
"HIST1H2BK",65.8140646735862,1.9898311664395,0.459965303732454,4.32604622629735,1.51809577419006e-05,0.000222400363330552
"DLEU1",39.8436787813199,1.96730620990188,0.455127703636316,4.32253671702199,1.54245403511662e-05,0.000225374183008224
"FIGF",24.0316117330763,4.44278044676938,1.0282896829963,4.32055336179557,1.5563841246478e-05,0.000226812689101123
"CKAP5",279.885290457724,1.06605477011471,0.247216940279036,4.31222378576259,1.61620726092627e-05,0.00023450491589938
"AGPS",349.641763643315,1.2754451772121,0.295898861566724,4.31040920691238,1.629527238238e-05,0.00023602639310722
"CKAP2L",25.3839286508734,3.19200518087288,0.741058951468957,4.30735662061103,1.65217122087525e-05,0.000238476741994098
"ATP6V1C1",434.821085853835,1.7243791808264,0.400459751436199,4.30599872931582,1.66234010153113e-05,0.000239322377452066
"RPL37A",2330.56797350457,1.94854564976964,0.453015152215764,4.30128140358885,1.69813242718643e-05,0.000243843033100382
"RPL29",275.233812780719,1.12534266833919,0.261787728129707,4.29868380912654,1.71815378575159e-05,0.000246081578755497
"BLZF1",90.1349893033702,1.44575105303162,0.336600057220314,4.29515985520269,1.74567502837674e-05,0.000249232103568514
"EEF1E1",21.8632198193426,2.36161455114611,0.549839180260831,4.29510052380374,1.74614196853169e-05,0.000249232103568514
"PFDN6",116.899186516573,1.26377781146132,0.294250039735549,4.29491126865137,1.74763220848907e-05,0.000249232103568514
"GSTO2",63.8488789606009,2.0403085929453,0.475148698674461,4.29404226221648,1.75449054257709e-05,0.000249640354736959
"NCBP2",143.177635353825,1.15503449963562,0.268981576441593,4.29410264790543,1.75401314142396e-05,0.000249640354736959
"CCDC34",39.5893047137619,1.8413290284349,0.428855220328247,4.29359126612834,1.75805997445291e-05,0.000249863523843534
"MPP6",268.13626740941,1.46677604630218,0.341744627267953,4.29202371966515,1.77052029757559e-05,0.000251404687095913
"KIF18B",27.6161706568876,2.20673041223837,0.514167886018844,4.29184799798542,1.77192233085551e-05,0.000251404687095913
"ATP6AP2",326.996022940226,1.04394051031833,0.243353753248406,4.28980649109906,1.78828865993794e-05,0.000253295273882536
"MIgeneSymbol",129.122630962843,1.07876547362585,0.251535283036868,4.28872427200492,1.79702289051397e-05,0.000254316145176646
"AGBL5",93.2691981071546,1.06799616166283,0.249270120882523,4.28449329539245,1.8315613159089e-05,0.000258984013914215
"FAM173B",44.1665540805705,1.28437033932205,0.299813339888474,4.28389990852248,1.83645553830539e-05,0.000259455809173477
"H2AFZ",101.273991383423,1.2117916646904,0.282886087348157,4.28367360180216,1.83832538348772e-05,0.000259499880616567
"ACP1",290.600072585035,1.19866397252755,0.279916083694465,4.28222614687592,1.85032785519597e-05,0.000260972998171035
"C12orf4",48.9396892821814,1.1919209965388,0.278564357647738,4.27879936472726,1.87904141658863e-05,0.000264574749586786
"CAP2",129.092585662946,2.1251610190832,0.497000022444081,4.27597771250062,1.90300262255102e-05,0.000267496326445842
"RPS21",892.259164555988,1.69249883282383,0.395994460784597,4.27404673658925,1.91956771414281e-05,0.000269597296918017
"FLNC",499.786326095272,3.63768873046345,0.851209763564402,4.27355146307391,1.92383855104199e-05,0.000269742245325812
"PTK2",613.40178503573,1.36746548036145,0.319978608543887,4.27361531004937,1.92328747883578e-05,0.000269742245325812
"KCNN3",27.3534938402114,1.55698167852496,0.364347810291769,4.27333892106592,1.92567411471755e-05,0.000269772529258623
"MRPS23",130.12361836272,1.54019565804156,0.360456510139432,4.27290287376356,1.92944514631476e-05,0.000270073679009789
"FXR1",356.839877154927,1.29702120835291,0.30366668540736,4.271200202989,1.9442376727842e-05,0.000271687641909114
"NIF3L1",50.8709503756847,1.33419744751031,0.312956252870035,4.26320750991475,2.01513220430067e-05,0.000280652651563849
"AK6",26.5055701698832,2.20362641711373,0.517102023764328,4.2614925408183,2.03066133108144e-05,0.00028257916283896
"BARD1",59.3693431829723,1.75342252105084,0.411758396465855,4.25837708739047,2.05916387777753e-05,0.000285438606888253
"CAV1",122.508665388963,1.16563765834552,0.273761386774394,4.25786000019832,2.06393129057931e-05,0.000285776421506064
"RPS20",1144.97724982751,1.6019320282541,0.376258916645956,4.25752575522737,2.06701853451501e-05,0.000285966177154622
"TICRR",21.3342169635582,2.88180417477836,0.677442568411189,4.25394610429794,2.10035875152206e-05,0.000289616520894892
"SEC11C",234.451129663173,1.50594799156381,0.354049358736135,4.25349730031896,2.1045747693356e-05,0.000289957832364128
"COMMD2",103.12781951884,1.2310969734512,0.289482654800685,4.25274866398761,2.11162531496761e-05,0.000290448743777171
"TMEM209",136.265087101153,1.39923823757557,0.329048585649743,4.25237578460523,2.11514542128251e-05,0.000290692881867185
"RPL22L1",86.0850316554439,1.57918129665695,0.371465091848285,4.25122395431419,2.12605440043999e-05,0.00029195126255671
"HMGA1",167.557788951653,1.47951761677141,0.348104957596993,4.250205532793,2.13574446254263e-05,0.000292799140021174
"TIMM9",81.4422858823799,2.01416027569004,0.474111626383873,4.24828281696522,2.15415342048614e-05,0.000294353843519587
"BBS10",64.5334086177058,1.39920724673886,0.329352517749484,4.2483575237252,2.15343533216994e-05,0.000294353843519587
"CDT1",27.4931658639133,2.23464522599762,0.52646730515216,4.24460399369295,2.18979795614458e-05,0.000298489889979544
"HTR1D",15.0806080281326,4.34573778615134,1.02379578106796,4.2447310943381,2.18855715554101e-05,0.000298489889979544
"ZFAND1",192.440058754774,1.9214867786014,0.452864902503975,4.24295803887019,2.20592694221865e-05,0.000300442559906264
"RPL23",1668.98432212924,1.83094010217085,0.431602724885177,4.24218846778123,2.2135068321623e-05,0.000300966656572047
"SCAMP3",275.328410779426,1.16832061822277,0.275449255388304,4.24150944454643,2.220215451866e-05,0.000301157400502703
